nom;adresse;telephone;lat;lon
Ecole Elémentaire de la Forêt;9 D rue des Ecoles, 57310 Rurange-lès-Thionville;03 87 73 96 76;49.274061851058356;6.234113647099407
Ecole maternelle Les vers luisants;1 RUE JEAN BURGER, MONTREQUIENNE, 57310 Rurange-lès-Thionville;03 87 73 90 76;49.25570722605997;6.234829769458313
Ecole primaire Jean de la Fontaine;23 rue Jules Ferry, 57390 Russange;03 82 91 23 11;49.48182228794153;5.957491228396962
Ecole maternelle Jean Engel;18 rue d'Apach, 57480 Rustroff;03 82 83 82 69;49.44430528385866;6.37197053223415
Ecole Elémentaire Centre Pierre Frisch;Rue du chateau d'eau, 57500 Saint-Avold;03 87 92 21 58;49.102578647830626;6.7103801220753825
Ecole Elémentaire Crusem;Rue Crusem, 57500 Saint-Avold;03 87 92 23 06;49.11402268294012;6.714659356674813
Ecole Elémentaire Dourd'Hal;44 rue de la Vallée, 57500 Saint-Avold;03 87 92 21 25;49.098560437011685;6.664509824854225
Ecole Elémentaire François Harter;Rue Charles de Foucauld, 57500 Saint-Avold;03 87 92 14 66;49.09810688224088;6.7224295456473175
Ecole Elémentaire Huchet;Avenue Principale, 57500 Saint-Avold;03 87 92 11 92;49.12951037139926;6.704279359188795
Ecole Elémentaire La Carrière;Rue du Château d'Eau, 57500 Saint-Avold;03 87 92 21 91;49.104107649311736;6.7192702932006565
Ecole maternelle Crusem;EN FAIENCERIE, EN FAIENCERIE, 57500 Saint-Avold;03 87 92 06 88;49.10438129472276;6.705779589241516
Ecole maternelle des Tanneurs;Boulevard de Lorraine, 57500 Saint-Avold;03 87 92 14 68;49.10435003925697;6.703260370430307
Ecole maternelle Dourd'Hal;18 RUE DE LA VALLEE, 57500 Saint-Avold;03 87 92 21 25;49.0991912275882;6.669500064361253
Ecole maternelle Huchet Gr2;Rue des Orchidées, 57500 Saint-Avold;03 87 92 52 16;49.13049933826442;6.699579700385181
Ecole maternelle La Carrière;2 rue du Château d'Eau, 57500 Saint-Avold;03 87 92 07 42;49.104585962307716;6.718909806163593
Ecole maternelle Wehneck Gr2;2 rue de Montréal, 57500 Saint-Avold;03 87 92 29 79;49.097561124615105;6.720520647248631
Ecole maternelle Wenheck Gr1;Rue du Commandant Charcot, 57500 Saint-Avold;03 87 92 00 59;49.09746182138701;6.722390056374974
Ecole primaire Jeanne d'Arc;Rue des Ecoles, 57500 Saint-Avold;03 87 04 64 69;49.151045245509756;6.7638700942880545
Ecole primaire privée Sainte Chrétienne;1 passage DU PENSIONNAT, BP 80219, 57506 Saint-Avold;03 87 92 07 77;49.10494735061422;6.707300677359442
Ecole élémentaire;18 rue Général Eblé, 57510 Saint-Jean-Rohrbach;03 87 09 64 65;49.02561480512395;6.883700253298201
Ecole maternelle;18 rue du Général Eblé, 57510 Saint-Jean-Rohrbach;03 87 09 64 65;49.02578976013784;6.884080235924822
Ecole primaire Langevin;2 avenue Paul Langevin, 57070 Saint-Julien-lès-Metz;07 84 48 03 43;49.130906770924625;6.197549605823773
Ecole Elémentaire;3 rue de Verdun, 57420 Saint-Jure;03 87 69 74 53;48.94315539298383;6.220669594392223
Ecole élémentaire de SAINT LOUIS;2 rue de Sparsbrod, 57820 Saint-Louis;03 87 07 96 91;48.714379389629535;7.1911101896885254
Ecole primaire Canrobert;11 rue des Ecoles, 57855 Saint-Privat-la-Montagne;03 87 53 33 58;49.187762753113404;6.037729336275911
Ecole primaire;Place de l'Eglise, 57560 Saint-Quirin;03 87 08 60 20;48.60892898778112;7.0646005368906035
Ecole Elémentaire Chan Heurlin;7 rue Brondex, 57640 Sainte-Barbe;06 45 74 95 92;49.16005605658126;6.3035494805134915
Ecole maternelle Les Petits Lutins;Rue Brondex, 57640 Sainte-Barbe;03 87 76 60 01;49.16021360937484;6.303120473019975
Ecole élémentaire E. Revenu;3 rue de Metz, 57255 Sainte-Marie-aux-Chênes;03 87 61 94 10;49.19127821992633;6.007320386951596
Ecole maternelle les Petits Chênes;22 rue Rabelais, 57255 Sainte-Marie-aux-Chênes;03 87 61 93 09;49.19122421746982;5.998409871914937
Ecole Elémentaire;12 rue des Tilleuls, 57130 Sainte-Ruffine;03 87 60 03 06;49.10562206383745;6.096510134756903
Ecole maternelle privée;3 rue des Jardins, 57130 Sainte-Ruffine;03 87 60 57 23;49.10562267136875;6.094459927056787
Ecole primaire;12 rue de l'Ecole, 57640 Sanry-lès-Vigy;03 87 77 93 33;49.18324131125645;6.280019874817935
ECOLE MATERNELLE PUBLIQUE;30 rue Principale, 57530 Sanry-sur-Nied;03 87 64 43 90;49.05273470519207;6.3427505379225515
Ecole Elémentaire Rech;Rue Chanoine Goldschmitt, 57430 Sarralbe;03 87 97 98 48;48.97754882313909;7.018659309817294
Ecole maternelle Rech;53 grand'rue GRAND'RUE, 57430 Sarralbe;03 87 97 98 15;48.982664641220985;7.012751661568947
Ecole primaire Robert Schuman;3 rue Saint Philippe, 57430 Sarralbe;03 87 97 94 57;49.000449632933744;7.028809777092411
Ecole primaire;2 rue de l'Eglise, 57400 Sarraltroff;03 87 03 41 42;48.77392634519251;7.061970235155817
Ecole Elémentaire Hoff;7 rue des Ponts, 57400 Sarrebourg;03 87 03 21 91;48.746843052034855;7.058050414580959
Ecole Elémentaire Pons Saravi;11 ALLEE DES AULNES, 57400 Sarrebourg;03 87 23 74 34;48.732848486949194;7.049309508438755
Ecole maternelle Bois des Poupées;Rue Paul Gauguin, 57400 Sarrebourg;03 87 03 16 15;48.7440793179763;7.073080289513265
Ecole maternelle La Roseraie;2 rue de la Source, 57400 Sarrebourg;03 87 23 74 12;48.73230933963728;7.0528795594056275
Ecole maternelle Les Marmottons;27 rue Emile Stock, 57400 Sarrebourg;03 87 03 43 46;48.74486964512943;7.0525193202409815
Ecole maternelle Les Oiseaux;Rue des Cigognes, 57400 Sarrebourg;03 87 03 37 82;48.73572260100171;7.068170500984176
Ecole maternelle Winkelhof;14 rue Lamartine, 57400 Sarrebourg;03 87 03 20 23;48.73631862061489;7.039319630901656
Ecole primaire biculturelle Les Vosges;19 rue d'Auvergne, 57400 Sarrebourg;03 87 23 74 52;48.73037321059016;7.0550204208372325
Ecole primaire privée Sainte Marie;21 avenue du Général de Gaulle, 57400 Sarrebourg;03 87 23 70 70;48.730734076058795;7.052140519784874
Ecole élémentaire biculturelle interconfessionnelle Blies;1 rue DE L'ECOLE, 57200 Sarreguemines;03 87 95 25 50;49.11584460042065;7.069119889514128
Ecole Elémentaire Folpersviller;17 rue du Groupe scolaire, 57200 Sarreguemines;03 87 95 28 86;49.126752108597806;7.116649602439997
Ecole Elémentaire M. FONTENOY;3 rue du Lieutenant Cahen, 57200 Sarreguemines;03 87 95 22 04;49.114326679888535;7.088750084498959
école élémentaire privée ABCM Beausoleil;11 rue DES HIRONDELLES, 57200 Sarreguemines;03 87 98 56 70;49.09971434934545;7.0450298077265785
école élémentaire privée ABCM de la Blies;3 rue de l'Ecole, 57200 Sarreguemines;03 87 95 29 86;49.11540675840243;7.068889360657167
Ecole élémentaire spécialisée;4 rue Claire Oster, 57200 Sarreguemines;;49.1124261079228;7.073400345049364
Ecole Elémentaire Welferding;20 rue des Charrons, 57200 Sarreguemines;03 87 98 20 23;49.111139474687114;7.047209840389829
Ecole maternelle biculturelle de la Blies;5 rue des Ecoles, 57200 Sarreguemines;03 87 95 16 57;49.11502301164916;7.068709716687033
Ecole maternelle Biculturelle Grégersberg;22 rue Marie Curie, 57200 Sarreguemines;03 87 95 31 24;49.122710914833036;7.077999462962998
Ecole maternelle Folpersviller;15 rue du Groupe Scolaire, FOLPERSVILLER, 57200 Sarreguemines;03 87 95 30 94;49.12641993678509;7.116280230043441
Ecole maternelle M. FONTENOY;5 rue du Lieutenant Cahen, 57200 Sarreguemines;03 87 95 32 47;49.113943466573424;7.088899494426735
Ecole maternelle V. Hugo;2 impasse Victor Hugo, 57200 Sarreguemines;03 87 98 01 41;49.10722021095014;7.056110359885938
Ecole maternelle Welferding;20 rue des Charrons, 57200 Sarreguemines;03 87 98 00 26;49.1114877752952;7.047400252962377
Ecole primaire Blauberg;48 rue de Hambach, 57200 Sarreguemines;03 87 98 47 58;49.103852225964914;7.0639696002354935
Ecole primaire des Faïenceries;4 rue Claire Oster, 57200 Sarreguemines;03 87 95 08 23;49.1124261079228;7.073400345049364
Ecole primaire Montagne Supérieure;3 rue Jean-Baptiste Barth, 57200 Sarreguemines;03 87 98 08 03;49.10157200460226;7.049589886159125
Ecole primaire Neunkirch;4 chemin des Arboriculteurs, 57200 Sarreguemines;03 87 95 00 86;49.11967395283861;7.08664848847865
Ecole primaire privée Sainte Chrétienne;20 rue Sainte-Croix, BP 40409, 57204 Sarreguemines;03 87 98 05 51;49.1111417054553;7.0675696239683905
Ecole Elémentaire;21 rue de l'Eglise, 57905 Sarreinsming;03 87 95 14 82;49.08949231049748;7.110090688151786
Ecole maternelle Le Petit Poucet;1 RUE DE LA VIGNE, 57905 Sarreinsming;03 87 95 12 59;49.08926715541365;7.111960497410951
Ecole Elémentaire Les quatre vents;8 rue des Ecoles, 57140 Saulny;03 87 31 32 95;49.15860444559206;6.109009858895826
Ecole maternelle;Rue des Ecoles, 57140 Saulny;03 87 30 01 64;49.15893207433582;6.108970546102062
Ecole primaire interconfessionnelle;30 A rue Principale, 57370 Schalbach;03 87 07 39 11;48.82231690649498;7.168360213126483
Ecole Elémentaire;140 rue du Ritterwald, 57400 Schneckenbusch;03 87 23 68 03;48.702989168405885;7.077323614171916
Groupe scolaire La Forêt;5 rue des Ecoles, 57350 Schoeneck;03 72 36 35 23;49.219583344004626;6.920329748444064
Ecole primaire;2 rue de l'Ecole, 57230 Schorbach;03 72 29 19 74;49.07956363207677;7.406790049039505
Ecole maternelle;7 rue DE L'ECOLE, 57320 Schwerdorff;03 87 35 53 80;49.36860811736339;6.574479678423683
Ecole Primaire B. Rabas;1 RUE DE LA PASSERINE, 57160 Scy-Chazelles;03 87 60 27 82;49.109217438501794;6.121499759304934
Ecole Elémentaire;15 bis rue de la Gare, 57420 Secourt;03 87 57 66 17;48.94910837872022;6.287299932699854
GROUPE SCOLAIRE YANN ARTHUS BERTRAND;3 rue du Stade, 57455 Seingbouse;03 87 89 21 69;49.112908053421606;6.836369949098053
Ecole primaire J. Morette;6 place Curie, 57280 Semécourt;03 87 51 11 22;49.19322631215403;6.133079331993748
Ecole primaire Marcel Pagnol;3 place François Mitterrand, 57290 Serémange-Erzange;03 82 58 02 50;49.31835904604809;6.093049436468352
Ecole primaire R. Schuman;Rue du Cardinal Billot, 57480 Sierck-les-Bains;03 82 83 70 69;49.4391984279436;6.359410298273147
Ecole élémentaire;4 rue des Vergers, 57410 Siersthal;03 72 29 16 76;49.04218375877726;7.3460697317382975
Ecole maternelle Holbach;3 rue de Volmunster, 57410 Siersthal;03 87 96 47 33;49.057635672313396;7.342789890750559
Ecole élémentaire les Ecoccinelles;2 rue En Chenirue, 57420 Sillegny;03 87 52 43 63;48.98718317528724;6.161799781333241
Ecole maternelle la Clé des Champs;2 rue Chenirue, 57420 Sillegny;07 81 55 80 71;48.98713691446545;6.161950114573641
Ecole maternelle;8 rue de l'Ecole, 57530 Silly-sur-Nied;03 87 64 25 08;49.11979542354682;6.358269967787558
Ecole primaire;5 place du 18 Novembre, 57420 Solgne;03 87 57 62 93;48.9667504389802;6.295300097209117
Ecole Elémentaire;2 rue de l'Ecole, 57580 Sorbey;03 87 64 44 92;49.044276388178815;6.3172001887808
Ecole maternelle;2 rue des Ecoles, 57960 Soucht;03 87 96 81 10;48.95947120782508;7.332350542715877
Ecole primaire;5 rue des Ecoles, 57960 Soucht;03 87 96 86 55;48.95925114637032;7.332259704371481
Ecole primaire Village;13 rue des Ecoles, 57350 Spicheren;03 87 87 88 51;49.19231935947663;6.9712705867057085
Ecole primaire Centre;Place de Wendel, 57350 Stiring-Wendel;03 87 87 49 60;49.201762148987726;6.926919566075464
Ecole primaire de Vieux Stiring Biculturelle;15 rue du Vieux Stiring, 57350 Stiring-Wendel;03 87 85 12 39;49.20592113640514;6.929529715506646
école primaire du Habsterdick;13 rue de la Libération, 57350 Stiring-Wendel;03 87 87 57 32;49.20720878439037;6.9465806343310685
Ecole primaire Verrerie Sophie Biculturelle;1 rue des Ecoles, 57350 Stiring-Wendel;03 87 87 52 64;49.19404921256739;6.915799340675315
Ecole primaire;9 rue des Lilas, 57970 Stuckange;03 82 90 57 46;49.324738318887555;6.238219855748398
Ecole Elémentaire J. Burger;Grand'rue GRAND'RUE, 57525 Talange;03 87 72 14 83;49.236614836354065;6.173299558442503
Ecole Elémentaire J.J. Rousseau;21 rue des Colombes, 57525 Talange;03 87 80 43 70;49.22551619551966;6.171679944760757
Ecole maternelle Elsa Triolet;21 rue des Colombes, 57525 Talange;03 87 80 28 52;49.225992207828455;6.1720196154082965
Ecole maternelle Emile Zola;18 rue Emile Zola, 57525 Talange;03 87 72 22 13;49.235380648960344;6.166209636041433
Ecole maternelle Eugenie Cotton;7 rue Joliot Curie, 57525 Talange;03 87 72 30 37;49.23590718289897;6.175469605496233
Ecole maternelle Irène Curie;Rue Joliot Curie, 57525 Talange;03 87 71 17 70;49.23548243870884;6.172739514009438
Ecole Elémentaire Ebring;7 rue de la Libération, 57980 Tenteling;03 87 89 11 76;49.12383645390842;6.913850001206834
Ecole maternelle;25 rue Principale, 57980 Tenteling;03 87 02 48 32;49.12499944791885;6.93733941849357
Ecole primaire  Marcel Pagnol;Place Maréchal Fabert, 57180 Terville;03 82 88 47 73;49.34594704927797;6.144090335469254
Ecole primaire Centre du Moulin;16 rue de la Meulerie, 57180 Terville;03 82 88 52 84;49.34369708636522;6.1397000926907435
Ecole primaire Marcel Dauendorffer;61 rue Jeanne d'Arc, 57220 Téterchen;03 87 35 96 78;49.2303212382894;6.562590095271862
Ecole Elémentaire;Rue de la Gare, 57385 Teting-sur-Nied;03 87 00 26 03;49.05590435368458;6.661829704487689
Ecole maternelle;Rue de la Gare, 57385 Teting-sur-Nied;03 87 00 26 04;49.05612681065998;6.661530405340807
Ecole primaire La clé des champs;25 rue des écoles, 57450 Théding;03 87 89 17 17;49.12734425451847;6.88699981604451
Ecole Elémentaire Côte des Roses;17 rue Saint-Hubert, 57100 Thionville;03 82 54 18 07;49.36981283639795;6.1545994641475446
Ecole Elémentaire Guentrange;2 rue du Crève Coeur, 57100 Thionville;03 82 88 46 60;49.36964866568223;6.1438804406569725
Ecole élémentaire spécialisée Les Coquelicots;24 boucle de la Milliaire, 57100 Thionville;03 82 88 13 04;49.35813502625497;6.147709335609793
Ecole Elémentaire Veymerange R. Desnos;29 rue des Jardins Fleuris, 57100 Thionville;03 82 88 05 09;49.35800329750191;6.112199498703728
Ecole maternelle Côte des Roses;13 rue de la Perdrix, 57100 Thionville;03 82 54 18 08;49.37108900186218;6.154819470163173
Ecole maternelle les Coquelicots;26 boucle de la Milliaire, 57100 Thionville;03 82 34 12 20;49.35798998191548;6.148580525939542
Ecole maternelle Val Marie Rousseau;5 passage des Ecoliers, 57100 Thionville;03 82 88 45 55;49.36418743272848;6.140069436050068
Ecole maternelle Veymerange R. Desnos;23 rue des Jardins Fleuris, 57100 Thionville;03 82 88 59 89;49.35766539166055;6.112640458270021
Ecole primaire Beauregard;25 rue de Verdun, 57100 Thionville;03 82 88 48 72;49.35013660177596;6.15770977144515
Ecole primaire biculturelle Saint-Pierre;5 rue Aimé Lemud, 57100 Thionville;03 82 88 16 56;49.35517036219921;6.152800055971031
école primaire des Basses Terres;4 avenue de Douai, 57100 Thionville;03 82 53 53 79;49.36725561826469;6.172319923492276
Ecole primaire Elange Les Semailles;3 rue des Semailles, 57100 Thionville;03 82 34 18 51;49.36955329872275;6.111939578576652
Ecole primaire Gérard Clément;9 rue de l'Abbé Gouvion, 57100 Thionville;03 82 55 17 83;49.39997414051227;6.102389843701551
Ecole primaire Jacques Prévert;7 boucle des Prés de Saint-Pierre, 57100 Thionville;03 82 34 37 52;49.355356353959166;6.145457420193733
Ecole primaire Les trois villages;11 RUE DE NILVANGE, 57100 Thionville;03 82 88 41 12;49.36119847326123;6.086180070378763
Ecole primaire les Vergers du Bérel;129 rue de Meilbourg, 57100 Thionville;03 82 53 47 23;49.39658305526536;6.201190081958233
Ecole primaire Petite Saison;1 passage DE LA PETITE SAISON, 57100 Thionville;03 82 88 14 46;49.36245438973799;6.15242055242841
Ecole primaire Poincaré;1 rue MANGIN, 57100 Thionville;03 82 82 73 95;49.357224742691194;6.161899606964203
Ecole primaire privée Notre-Dame de La Providence;22 place Notre Dame, BP 30324, 57126 Thionville;03 82 82 48 20;49.35687681199263;6.158899374518257
Ecole primaire V. Hugo;6 rue Pershing, 57100 Thionville;03 82 53 25 51;49.36384281862283;6.165929502777799
Ecole privée Montessori l'Avenir;6 allée CHATEAU DE GASSION, 57100 Thionville;07 69 57 75 43;49.341081858909654;6.158920345067528
Ecole Elémentaire;1 rue DES ECOLES, 57300 Trémery;03 87 73 81 96;49.24520504408427;6.228807056260793
Ecole maternelle La Clairière;3 rue des Ecoles, 57300 Trémery;03 87 73 82 21;49.24496287337804;6.229819877332292
Ecole primaire les Crayons Magiques;3 rue de la Forêt, 57710 Tressange;03 82 50 34 70;49.4100362018856;5.983252894433743
Ecole primaire;17 rue du Stade, 57870 Troisfontaines;03 87 25 17 04;48.67085721040628;7.115930684745778
Ecole élémentaire du Marronnier;73 rue du 12 décembre 1948, 57320 Tromborn;06 75 36 97 71;49.259198786295045;6.5937081785032845
Ecole Elémentaire Montaigne;Route de Fameck, 57270 Uckange;03 55 18 81 24;49.303650424632444;6.149159999366963
Ecole maternelle Jean Moulin;9 rue du Stade, 57270 Uckange;03 55 18 01 22;49.30428130291517;6.146840388544203
Ecole primaire Jules Ferry;Rue de Touraine, 57270 Uckange;03 82 86 18 17;49.30026283173541;6.14551958896496
Ecole primaire Rousseau;30 place de l'Eglise, 57270 Uckange;03 55 18 01 24;49.299616695352306;6.16053968728897
Ecole primaire Verlaine;2 rue Mozart, 57270 Uckange;03 82 86 22 21;49.298286333548376;6.153240245035638
Ecole primaire;6 rue du Stade, 57660 Vahl-Ebersing;03 87 29 31 30;49.045259163543136;6.753374938232419
Ecole Elémentaire la Clé des Champs;23 rue de l'Ecole, 57380 Vahl-lès-Faulquemont;03 87 92 10 39;49.02600211893177;6.625480647405431
Ecole primaire;24 rue du Moulin, 57260 Val-de-Bride;03 87 86 94 29;48.82604216472088;6.698560486020199
Ecole maternelle Ebersborn;Rue de Nancy, 57730 Valmont;03 87 91 12 64;49.090594126260314;6.713889963363235
Ecole primaire du Stade;Rue du Stade, 57730 Valmont;03 87 92 03 41;49.08156675945929;6.69763945194173
Ecole primaire intercommunale Les Moulins;101 RUE JEAN-JULIEN BARBE, 57070 Vantoux;03 72 72 94 41;49.1299118501882;6.238029411359917
Ecole primaire de la Fontaine;7 chemin de Préchy, 57070 Vany;03 72 48 01 63;49.156473070434565;6.2383327810428035
Ecole primaire;Route de Brouck, 57220 Varize-Vaudoncourt;03 87 63 92 21;49.13324631636617;6.467325767185855
Ecole primaire J. PREVERT;Rue de l'Eglise, 57880 Varsberg;03 87 90 21 63;49.1746461604692;6.625049554591513
Ecole Elémentaire;113 rue du levant, 57320 Vaudreching;03 87 78 40 41;49.28414371181981;6.526236148350471
Ecole maternelle;242 rue Bernanos, 57320 Vaudreching;03 87 78 32 32;49.283019950199225;6.52589253823845
Ecole Elémentaire Des Vignes;6 place de la Mairie, 57130 Vaux;03 72 39 09 70;49.092973206720075;6.080519805317329
Ecole maternelle;1 RUE DU CHATE, 57130 Vaux;03 87 60 30 38;49.09241144259678;6.080390508726346
Ecole maternelle;36 rue du Stade, 57920 Veckring;03 82 82 33 29;49.33811910971013;6.374170360577876
Ecole primaire;2 place de l'Eglise, 57260 Vergaville;03 87 86 80 90;48.837877652147604;6.741930334757006
Ecole Elémentaire;36 rue d'Amanvillers, 57130 Vernéville;03 87 61 84 35;49.148433998940135;6.004989404096349
école primaire de VERNY;38 rue du Château, 57420 Verny;03 87 52 47 65;49.010609730145;6.201309920024074
Ecole Elémentaire;11 RUE DE L'EGLISE, 57370 Vescheim;03 87 08 00 53;48.794611306890566;7.227179944834361
Ecole Elémentaire du Cloître;2 rue du Secours, 57630 Vic-sur-Seille;03 55 14 80 12;48.78435159370446;6.531120408155046
Ecole maternelle;Rue de l'Abattoir, 57630 Vic-sur-Seille;03 87 01 12 49;48.782995241107564;6.5305599230831515
Ecole Elémentaire;2 rue de l'Eglise, 57635 Vieux-Lixheim;03 87 07 70 51;48.777539095399426;7.132169487720692
Ecole Elémentaire;2 rue de Goin, 57420 Vigny;03 87 57 65 30;48.96893466449546;6.248550404740383
Ecole Elémentaire P. FLICKINGER;2 rue du Château d'Eau, 57640 Vigy;03 87 77 92 24;49.2054330462892;6.2986098263406225
Ecole maternelle La Clef des Champs;2 place Robert Schuman, 57640 Vigy;03 87 77 09 39;49.20506847759477;6.298549491677943
Ecole Elémentaire;1 RUE DE VILLERS, 57530 Villers-Stoncourt;03 87 64 79 48;49.05561464266833;6.423149624053292
Ecole primaire Thomas;23 rue Jean Jaurès, 57185 Vitry-sur-Orne;03 87 67 06 73;49.268896488195885;6.104709569421079
Ecole Elémentaire;10 RUE ST GEORGES, 57670 Vittersbourg;03 87 01 25 63;48.95056978437088;6.9303401667204865
Ecole primaire;5 rue Principale, 57580 Vittoncourt;03 87 64 61 37;49.021524769339315;6.425389776903862
Ecole primaire le Pâtural;1 rue Principale, 57220 Volmerange-lès-Boulay;03 87 79 14 50;49.168836159270015;6.450950974243838
ECOLE PRIMAIRE ARC EN CIEL;Rue des Ecoles, 57330 Volmerange-les-Mines;03 82 50 61 92;49.43989232264036;6.081739833330034
Ecole Elémentaire Adolphe Yvon;2 place de la Mairie, 57720 Volmunster;03 87 96 76 13;49.121773334536634;7.356210512136714
Ecole maternelle Le Petit Prince;12 rue du Presbytère, 57720 Volmunster;03 87 96 78 98;49.12222008799848;7.357349783747674
Ecole primaire Saint-Exupéry;18 bis lotissement des Jardins, 57940 Volstroff;03 82 59 26 32;49.30731765238618;6.257720385022223
Ecole primaire;18 rue de l'Ecole, 57560 Voyer;03 87 03 75 55;48.651928395442404;7.080360450731932
Ecole maternelle Vallée de La Horn;Route de Dorst, 57720 Waldhouse;03 87 96 51 74;49.14686193343122;7.457460083014675
Groupe scolaire biculturel Vallée de La Horn;Route de Dorst, 57720 Waldhouse;03 87 96 61 88;49.142729797383204;7.465799593778163
Ecole Elémentaire;43 rue de la Libération, 57320 Waldweistroff;03 87 35 52 06;49.35944941646626;6.490180524761181
Ecole Elémentaire;5 rue des Ecoles, 57480 Waldwisse;03 82 83 34 49;49.41510001060216;6.527409440675877
Ecole primaire;7 rue du Stade, 57870 Walscheid;03 87 25 51 41;48.653392908373476;7.14810944512936
Ecole élémentaire;9 rue du Stade, 57200 Wiesviller;03 87 02 25 11;49.07862320008276;7.1687100141242155
Ecole maternelle;31 du Moulin, RUE, 57200 Wiesviller;03 87 02 32 09;49.082609382088116;7.1678230738607995
école primaire de WILLERWALD;54 rue Principale, 57430 Willerwald;03 87 97 08 45;49.01681303741687;7.038149725467263
Ecole primaire des quatre feuilles;Rue des Trèfles, 57905 Wittring;03 87 95 03 53;49.05262167007986;7.143349908676718
Ecole Elémentaire HIRTENGARTEN;1 rue des Ecoles, 57200 Woelfling-lès-Sarreguemines;03 87 02 34 79;49.08623242503342;7.1734785563965655
Ecole Elémentaire Centre J. Prévert;46 rue du Général de Gaulle, 57140 Woippy;03 87 32 49 92;49.14964664905597;6.14895953492256
école élémentaire Jacques-Yves Cousteau;2 rue de Lorraine, 57140 Woippy;03 87 31 10 63;49.15659035975823;6.150950001226666
Ecole élémentaire Pierre et Marie Curie;12 rue des Ecoles, 57140 Woippy;03 87 30 51 76;49.14637596324677;6.168559731248245
Ecole Elémentaire Saint-Eloy Verlaine;Impasse Paul Verlaine, 57140 Woippy;03 87 30 25 34;49.15149848277979;6.169619499105679
Ecole maternelle Centre Jeunes Sourires;1 bis rue ST NICOLAS, 57140 Woippy;03 87 32 82 34;49.1499243419577;6.148869434016666
Ecole maternelle Cité Quartier du Roi;1 rue DE BOURGOGNE, 57140 Woippy;03 87 32 82 93;49.15690865933443;6.151680010899277
Ecole maternelle La Cerisaie;Impasse Paul Verlaine, 57140 Woippy;03 87 30 05 35;49.15086640441205;6.169259813312177
Ecole maternelle Les Rossignols;1 RUE DU CHAPITRE, 57140 Woippy;03 87 32 42 33;49.151383976139336;6.164329901830106
Ecole maternelle Saint-Eloy Les Coccinelles;14 rue des Ecoles, 57140 Woippy;03 87 32 15 93;49.14582184821548;6.168280303075091
Ecole maternelle Saint-Eloy Les Libellules;8 rue des Ecoles, 57140 Woippy;03 87 32 24 97;49.14713361193816;6.167670647795831
Ecole primaire Centre 1 Saint-Exupéry;Place Debs, 57140 Woippy;03 87 32 49 97;49.15085135314907;6.14916998615873
Ecole primaire du Witz 2;10 bis rue des Ecoles, 57915 Woustviller;03 87 98 08 99;49.07948577746957;7.009659330593251
Ecole primaire Le Chambourg;Rue du Bosquet, 57915 Woustviller;03 87 98 11 28;49.06901692366015;6.995350101125408
Ecole Elémentaire la Colombe;4 rue de l'Ecole, 57830 Xouaxange;03 87 25 93 11;48.69694912581332;6.997390673451101
Ecole Elémentaire Pasteur;1 rue Pasteur, 57970 Yutz;03 82 56 15 04;49.347004153289134;6.184440019399873
Ecole Elémentaire Péguy;101 GRAND'RUE GRANDE RUE, 57970 Yutz;03 82 56 11 20;49.360944350876146;6.191540523313636
Ecole Elémentaire R. Schuman;Rue du Stade, 57970 Yutz;03 82 56 28 21;49.345829173838915;6.1920094073989365
école élémentaire Saint Exupéry;58 avenue de Gaulle, 57970 Yutz;03 82 56 02 69;49.359607979564174;6.202029956409573
Ecole maternelle Charles Péguy;Impasse Antoinette, 57970 Yutz;03 82 56 35 30;49.361118492474894;6.192746836142616
Ecole maternelle Fritsch;Avenue François Dupont, 57970 Yutz;03 82 56 62 19;49.347845928181584;6.208079814041316
Ecole maternelle Saint-Exupéry;60 avenue de Gaulle, 57970 Yutz;03 82 56 33 04;49.3592530023384;6.2017104101266565
Ecole primaire Hugo;20 rue Victor Hugo, 57970 Yutz;03 82 56 08 61;49.362940396955906;6.213914564754528
Ecole primaire Jacques Prévert;53 A rue de la République, 57970 Yutz;03 82 56 01 00;49.35494084318952;6.194720590853271
Ecole Elémentaire;6 rue des Mésanges, 57905 Zetting;03 55 17 03 10;49.079916145306115;7.13058811365982
Ecole maternelle;6 rue des Mésanges, 57905 Zetting;03 87 02 27 41;49.079916145306115;7.13058811365982
Ecole primaire;11 rue Verlaine, 57690 Zimming;03 87 90 33 92;49.12296742381875;6.589639466034413
Ecole primaire Maréchal Juin;88 rue Principale, 57330 Zoufftgen;03 82 83 42 88;49.462557257905985;6.133260461887088
École française de Sarrebruck et Dillingen;Halbergstraße 112, 66121 Saarbrücken, Allemagne;0049 681 62 62 4;49.2228;7.0075
